,lemma,pos,freq
184951,"('robot', 'sloeg')","('nsubj', 'ROOT')",1
184952,"('banaan', 'lachen')","('obj', 'ccomp')",1
184953,"('vrouwenstem', 'm')","('obj', 'ROOT')",1
184954,"('Mam', 'jij')","('nsubj', 'ROOT')",1
184955,"('mensheid', 'uitroeien')","('nsubj', 'ROOT')",1
184956,"('banaan', 'roepen')","('nsubj', 'ROOT')",1
184957,"('banaan', 'vinden')","('obj', 'ROOT')",3
184958,"('Jayden', 'zitten')","('nsubj', 'conj')",2
184959,"('Tairisha', 'vriendin')","('nsubj', 'ROOT')",1
184960,"('ui', 'onthouden')","('obj', 'ROOT')",1
184961,"('I', 'mesje')","('nsubj', 'ROOT')",1
184962,"('zijn', 'mesje')","('cop', 'ROOT')",1
184963,"('naamwoored', 'woord')","('nsubj', 'ROOT')",1
184964,"('zelfstandig', 'naamwoored')","('amod', 'nsubj')",1
184965,"('gebied', 'komen')","('nsubj', 'ccomp')",1
184966,"('gezelschap', 'geven')","('obj', 'ROOT')",1
184967,"('jongen', 'tegenkomen')","('obj', 'ccomp')",1
184968,"('snotjoch', 'komen')","('nsubj', 'ROOT')",1
184969,"('bang', 'voldoen')","('obj', 'ROOT')",1
184970,"('Wim', 'voldoen')","('nsubj', 'ROOT')",1
184971,"('groot', 'pken')","('nsubj', 'ROOT')",1
184972,"('Wim', 'knikgen')","('nsubj', 'ROOT')",1
184973,"('7', 'winnen')","('obj', 'ROOT')",1
184974,"('dikke', 'buik')","('amod', 'ROOT')",1
184975,"('monster', 'cool')","('nsubj', 'xcomp')",1
184976,"('Spongebob', 'komen')","('nsubj', 'ROOT')",1
184977,"('babydieren', 'spelen')","('nsubj', 'conj')",1
184978,"('nieuw', 'technologie')","('amod', 'nmod')",1
184979,"('fabriek', 'fabriceren')","('nsubj', 'ROOT')",1
184980,"('klimtoestellen', 'maken')","('obj', 'conj')",1
184981,"('máár', 'helpen')","('obj', 'conj')",1
184982,"('struik', 'knippen')","('nsubj', 'ROOT')",1
184983,"('plant', 'verplanten')","('nsubj', 'conj')",1
184984,"('Knabbel', 'speel')","('obj', 'ROOT')",1
184985,"('voetbalspelle', 'doen')","('obj', 'ROOT')",1
184986,"('nodig', 'spelen')","('obj', 'xcomp')",1
184987,"('Mog', 'hebben')","('obj', 'ccomp')",1
184988,"('blad', 'krijgen')","('nsubj', 'ROOT')",1
184989,"('blad', 'harken')","('obj', 'conj')",1
184990,"('bladblazer', 'hebben')","('obj', 'ROOT')",1
184991,"('seizoen', 'hebben')","('nsubj', 'ROOT')",1
184992,"('ijs', 'spelen')","('obj', 'ROOT')",1
184993,"('vader', 'geven')","('nsubj', 'ccomp')",2
184994,"('iPhone', 'geven')","('obj', 'ccomp')",1
184995,"('allerleuk', 'dag')","('amod', 'nmod')",1
184996,"('zoveel', 'genieten')","('obj', 'ROOT')",1
184997,"('Lieve', 'mevrouw')","('amod', 'ROOT')",1
184998,"('oudst', 'hebben')","('obj', 'ROOT')",1
184999,"('kaart', 'praten')","('obj', 'xcomp')",2
185000,"('inleiding', 'zitten')","('nsubj', 'ROOT')",2
185001,"('zin', 'eindigen')","('obj', 'conj')",1
185002,"('hoog', 'komma')","('amod', 'obl')",1
185003,"('zin', 'splitsen')","('obj', 'xcomp')",1
185004,"('laag', 'komma')","('amod', 'obj')",1
185005,"('succes', 'Beste')","('obj', 'ROOT')",1
185006,"('fruit', 'pakken')","('obj', 'conj')",1
185007,"('leuk', 'taart')","('amod', 'obj')",1
185008,"('panda', 'krijgen')","('nsubj', 'ROOT')",1
185009,"('beest', 'redden')","('obj', 'ROOT')",1
185010,"('verdrietig', 'mens')","('amod', 'obj')",1
185011,"('dier', 'gezond')","('nsubj', 'ROOT')",2
185012,"('baas', 'wijs')","('obj', 'ROOT')",1
185013,"('goed', 'dierenwinkel')","('amod', 'ROOT')",1
185014,"('wiplala', 'heten')","('nsubj', 'ROOT')",1
185015,"('klein', 'man')","('amod', 'obl')",1
185016,"('grotemensenvuurwerk', 'zien')","('obj', 'ROOT')",1
185017,"('goed/niet', 'vinden')","('obj', 'ROOT')",1
185018,"('baas', 'weg')","('nsubj', 'conj')",2
185019,"('tuis', 'komen')","('nsubj', 'ROOT')",2
185020,"('Cindy', 'vragen')","('nsubj', 'ROOT')",1
185021,"('Cindy', 'zeggen')","('nsubj', 'ROOT')",1
185022,"('Makro', 'zeggen')","('obj', 'ROOT')",1
185023,"('vlag', 'zien')","('obj', 'ROOT')",1
185024,"('lievelingspony', 'staat')","('nsubj', 'ROOT')",1
185025,"('Jenna', 'zitten')","('nsubj', 'ROOT')",1
185026,"('kind', 'half')","('nsubj', 'ccomp')",1
185027,"('mobieltje', 'half')","('obj', 'ccomp')",1
185028,"('goed', 'groep')","('amod', 'obj')",1
185029,"('klein', 'tractort')","('amod', 'obl')",1
185030,"('echt', 'weg')","('amod', 'obl')",1
185031,"('huis', 'gegooid')","('obj', 'ROOT')",1
185032,"('daar', 'activiteit')","('nsubj', 'ROOT')",1
185033,"('strand', 'lopen')","('nsubj', 'ROOT')",1
185034,"('camping', 'heten')","('nsubj', 'ccomp')",1
185035,"('ja', 'komen')","('nsubj', 'conj')",1
185036,"('vogel', 'zwemen')","('nsubj', 'conj')",1
185037,"('stewardes', 'zitten')","('nsubj', 'ROOT')",1
185038,"('koffer', 'eten')","('obj', 'xcomp')",1
185039,"('crosstrainer', 'hebben')","('obj', 'ROOT')",1
185040,"('mens', 'opruimen')","('nsubj', 'ROOT')",1
185041,"('Nederlands', 'hebben')","('obj', 'conj')",1
185042,"('winkelen', 'stom')","('nsubj', 'ROOT')",1
185043,"('zijn', 'peperduur')","('cop', 'ROOT')",1
185044,"('zijn', 'spotgoedkoop')","('cop', 'ROOT')",1
185045,"('hetzelfde', 'spotgoedkoop')","('nsubj', 'ROOT')",1
185046,"('hetzelfde', 'passen')","('obj', 'ROOT')",1
185047,"('ander', 'maat')","('amod', 'ROOT')",1
185048,"('zijn', 'typten')","('cop', 'conj')",1
185049,"('bal', 'snpen')","('obj', 'ROOT')",1
185050,"('woord', 'husselen')","('obj', 'xcomp')",1
185051,"('groot', 'deken')","('amod', 'obl')",1
185052,"('wit', 'deken')","('amod', 'obl')",1
185053,"('vol', 'aula')","('amod', 'obl')",1
185054,"('toneel', 'oplopen')","('obj', 'ROOT')",1
185055,"('tekst', 'zeggen')","('obj', 'conj')",1
185056,"('leeg', 'toneel')","('amod', 'obj')",1
185057,"('spanning', 'lopen')","('obj', 'xcomp')",1
185058,"('toneel', 'moeten')","('obj', 'ROOT')",1
185059,"('laat', 'lied')","('amod', 'obj')",1
185060,"('vol', 'podium')","('amod', 'obj')",1
185061,"('Maudy', 'zitten')","('nsubj', 'ROOT')",1
185062,"('G', 'zitten')","('nsubj', 'ROOT')",1
185063,"('Jill', 'zitten')","('nsubj', 'ROOT')",1
185064,"('meid', 'leuk')","('nsubj', 'ROOT')",1
185065,"('Imke', 'heten')","('obj', 'ROOT')",1
185066,"('training', 'saai')","('nsubj', 'ROOT')",2
185067,"('dicht', 'juf')","('amod', 'obl')",1
185068,"('turnen', 'hebben')","('obj', 'conj')",1
185069,"('banaan', 'hebben')","('nsubj', 'ROOT')",1
185070,"('appel', 'postbode')","('nsubj', 'ROOT')",1
185071,"('citroen', 'bezorgen')","('obj', 'ROOT')",1
185072,"('fietsbel', 'tingdongen')","('nsubj', 'ROOT')",1
185073,"('kauwgompje', 'komen')","('nsubj', 'ROOT')",1
185074,"('citroen', 'zeggen')","('nsubj', 'ROOT')",1
185075,"('kauwgom', 'zeggen')","('obj', 'ROOT')",2
185076,"('muis', 'zijn')","('obj', 'ROOT')",1
185077,"('soldaa', 'doen')","('nsubj', 'conj')",1
185078,"('Renske', 'zeggen')","('nsubj', 'ROOT')",2
185079,"('manier', 'zeggen')","('obj', 'ROOT')",1
185080,"('gek', 'manier')","('amod', 'obj')",1
185081,"('knaagdier', 'dier')","('nsubj', 'ROOT')",1
185082,"('knaagdier', 'zijn')","('nsubj', 'ROOT')",1
185083,"('verschillend', 'knaagdier')","('amod', 'nsubj')",1
185084,"('hamster', 'klein')","('nsubj', 'ROOT')",1
185085,"('rat', 'groot')","('nsubj', 'ROOT')",1
185086,"('bolet', 'doen')","('nsubj', 'ROOT')",1
185087,"('middelmatig', 'pauze')","('amod', 'ROOT')",1
185088,"('klasgenoot', 'Groetjes')","('nsubj', 'ROOT')",2
185089,"('nieuw', 'klasgenoot')","('amod', 'nsubj')",2
185090,"('groot', 'plaat')","('amod', 'obl')",1
185091,"('gewond', 'dier')","('amod', 'nsubj:pass')",2
185092,"('Afrika', 'rijk')","('nsubj', 'ROOT')",1
185093,"('Marokko', 'hebben')","('nsubj', 'ROOT')",1
185094,"('Marokko', 'groot')","('nsubj', 'ROOT')",1
185095,"('stand', 'zijn')","('nsubj', 'conj')",1
185096,"('klein', 'supermark')","('amod', 'conj')",1
185097,"('supermarkt', 'Marjane')","('nsubj', 'ROOT')",1
185098,"('zijn', 'Marjane')","('cop', 'ROOT')",1
185099,"('bekend', 'supermarkt')","('amod', 'nsubj')",1
185100,"('zijn', 'basiscript')","('cop', 'ROOT')",2
185101,"('buitendeur', 'staan')","('nsubj', 'conj')",1
185102,"('Woef', 'hond')","('nsubj', 'ROOT')",2
185103,"('Trainen', 'kosten')","('nsubj', 'ROOT')",1
185104,"('Niels', 'vinden')","('nsubj', 'ROOT')",1
185105,"('Woef', 'gaan')","('nsubj', 'ROOT')",1
185106,"('hek', 'bekendstaan')","('nsubj', 'conj')",1
185107,"('lang', 'dier')","('amod', 'conj')",1
185108,"('oas', 'zijn')","('nsubj', 'conj')",1
185109,"('dadmunt', 'spul')","('nsubj', 'ROOT')",1
185110,"('goed', 'spul')","('amod', 'ROOT')",2
185111,"('twee', 'spul')","('amod', 'ROOT')",1
185112,"('Rosemarjin', 'zeggen')","('nsubj', 'ROOT')",1
185113,"('rilling', 'lopen')","('obj', 'xcomp')",1
185114,"('sjaal', 'rennen')","('obj', 'ROOT')",1
185115,"('handschoen', 'sjaal')","('amod', 'obj')",1
185116,"('slee', 'pakken')","('obj', 'ROOT')",2
185117,"('WhatsApp', 'hebben')","('obj', 'xcomp')",1
185118,"('woord', 'eens')","('obj', 'ROOT')",2
185119,"('elf-twaalf', 'jaar')","('amod', 'obl')",1
185120,"('jagen', 'eten')","('nsubj', 'ROOT')",1
185121,"('circuss', 'vrij')","('nsubj', 'ccomp')",1
185122,"('diersoort', 'vrij')","('obj', 'ccomp')",1
185123,"('dier', 'dood')","('obj', 'ccomp')",3
185124,"('boodschap', 'duidelijk')","('nsubj', 'ccomp')",1
185125,"('bakplaat', 'leggen')","('obj', 'ROOT')",1
185126,"('blaffen', 'springen')","('nsubj', 'ROOT')",1
185127,"('supergoed', 'oor')","('amod', 'obj')",1
185128,"('gek', 'hond')","('amod', 'obj')",1
185129,"('hebbenbijvoorbeeld', 'haar')","('amod', 'ROOT')",1
185130,"('zon', 'dichtbij')","('nsubj', 'conj')",1
185131,"('groen', 'doen')","('obj', 'ROOT')",1
185132,"('Eecht', 'raar')","('nsubj', 'ROOT')",1
185133,"('glijbaan', 'komen')","('nsubj', 'conj')",1
185134,"('zijn', 'schon')","('cop', 'conj')",2
185135,"('mens', 'rood')","('nsubj', 'ROOT')",1
185136,"('water', 'blauw')","('nsubj', 'ccomp')",1
185137,"('zijn', 'hetzelfde')","('nsubj', 'xcomp')",1
185138,"('eigenaar', 'ziek')","('nsubj', 'ROOT')",1
185139,"('hulp', 'zeggen')","('obj', 'ccomp')",1
185140,"('lekker', 'hulp')","('amod', 'obj')",1
185141,"('water', 'zo')","('nsubj', 'conj')",1
185142,"('Engels', 'die')","('nsubj', 'conj')",1
185143,"('echt', 'hut')","('amod', 'obl')",1
185144,"('toets/past', 'gaan')","('nsubj', 'ROOT')",1
185145,"('tanki', 'doen')","('obj', 'xcomp')",1
185146,"('koets', 'maken')","('obj', 'ROOT')",1
185147,"('buurjongen', 'kijken')","('obj', 'ROOT')",1
185148,"('schooltje', 'spelen')","('obj', 'xcomp')",1
185149,"('pats', 'spelen')","('obj', 'xcomp')",1
185150,"('sommen', 'oefenen')","('nsubj', 'xcomp')",1
185151,"('tafel', 'makkelijk')","('nsubj', 'ROOT')",1
185152,"('knutselwerk', 'maken')","('obj', 'xcomp')",1
185153,"('Tip', 'kijken')","('obj', 'ROOT')",1
185154,"('kaart', 'snapt')","('obj', 'ROOT')",1
185155,"('Tip', 'verdergaan')","('nsubj', 'ROOT')",1
185156,"('ziek', 'hond')","('amod', 'nsubj')",2
185157,"('Kleg', 'bam')","('nsubj', 'ROOT')",1
185158,"('blaffen', 'gek')","('nsubj', 'ROOT')",1
185159,"('hebben', 'verdediger')","('cop', 'ROOT')",1
185160,"('positie', 'verdediger')","('obj', 'ROOT')",1
185161,"('laat', 'aanval')","('amod', 'conj')",1
185162,"('trainer', 'bepalen')","('nsubj', 'ROOT')",2
185163,"('wissel', 'staan')","('nsubj', 'ccomp')",2
185164,"('kampioen', 'hebben')","('obj', 'ROOT')",2
185165,"('zijn', 'boomhut')","('cop', 'conj')",1
185166,"('gezinne', 'wonen')","('nsubj', 'ROOT')",1
185167,"('hond', 'ophalen')","('obj', 'ROOT')",5
185168,"('naam', 'Puck')","('nsubj', 'conj')",1
185169,"('zijn', 'Puck')","('cop', 'conj')",1
185170,"('pup', 'huilen')","('nsubj', 'ROOT')",1
185171,"('pup', 'weggehalen')","('nsubj', 'conj')",1
185172,"('schaafplek', 'laten')","('obj', 'conj')",1
185173,"('zijn', 'bloeden')","('cop', 'conj')",1
185174,"('pleister', 'pakken')","('obj', 'conj')",1
185175,"('laat', 'politie')","('amod', 'obj')",1
185176,"('Bol', 'dier')","('nsubj', 'ROOT')",1
185177,"('super', 'speel')","('nsubj', 'ROOT')",1
185178,"('hond', 'uitsteken')","('nsubj', 'ROOT')",1
185179,"('poot', 'uitsteken')","('obj', 'ROOT')",1
185180,"('hondenhotel', 'hebben')","('obj', 'conj')",1
185181,"('baasje', 'moeten')","('nsubj', 'xcomp')",1
185182,"('broer', 'lui')","('nsubj', 'ROOT')",1
185183,"('YouTubers', 'ontmoeten')","('obj', 'ROOT')",1
185184,"('subscriber', 'hebben')","('obj', 'ROOT')",1
185185,"('superveel', 'kamer')","('amod', 'nmod')",1
185186,"('supergroot', 'tv')","('amod', 'obj')",1
185187,"('worden', 'speler')","('cop', 'conj')",1
185188,"('trailer', 'maak')","('obj', 'ROOT')",1
185189,"('monteur', 'eigen')","('nsubj', 'conj')",1
185190,"('nieuw', 'bus')","('amod', 'obj')",1
185191,"('onderdeel', 'bakken')","('nsubj', 'conj')",1
185192,"('nieuw', 'onderdeel')","('amod', 'nsubj')",1
185193,"('mig', 'dier')","('amod', 'nsubj')",1
185194,"('overge-', 'brengen')","('obj', 'conj')",1
185195,"('boeven', 'zijn')","('nsubj', 'ccomp')",1
185196,"('barbie', 'vinden')","('obj', 'conj')",1
185197,"('hond', 'uitgaan')","('obj', 'xcomp')",1
185198,"('schoen', 'aantrekken')","('obj', 'ROOT')",1
185199,"('Pieter', 'zien')","('nsubj', 'conj')",1
185200,"('riem', 'weglapen')","('nsubj', 'ccomp')",1
185201,"('losse', 'veter')","('amod', 'obl')",3
185202,"('Pieter', 'liggen')","('nsubj', 'ROOT')",1
185203,"('Pieter', 'verdrietig')","('nsubj', 'ROOT')",1
185204,"('ontsnappen', 'kikker')","('amod', 'obj')",1
185205,"('kikker', 'hebben')","('nsubj', 'conj')",1
185206,"('kikker', 'vrij')","('nsubj', 'conj')",1
185207,"('eikeldop', 'geven')","('obj', 'conj')",1
185208,"('jongen', 'blij')","('nsubj', 'conj')",2
185209,"('meester', 'hebben')","('obj', 'ccomp')",1
185210,"('oog', 'speel')","('obj', 'ROOT')",1
185211,"('moeilijk', 'spel')","('amod', 'ROOT')",1
185212,"('makkelijk', 'spellet')","('amod', 'ROOT')",1
185213,"('aardig', 'kind')","('amod', 'conj')",1
185214,"('kind', 'kwamen')","('nsubj', 'conj')",1
185215,"('Benjamin', 'zijn')","('nsubj', 'conj')",1
185216,"('rennen', 'eten')","('obj', 'ROOT')",1
185217,"('Blaffen', 'spelen')","('nsubj', 'ROOT')",1
185218,"('poot', 'bijten')","('nsubj', 'ROOT')",1
185219,"('oog', 'bijten')","('obj', 'ROOT')",1
185220,"('neus', 'plassen')","('obj', 'ROOT')",1
185221,"('gezicht', 'uitlaten')","('nsubj', 'ROOT')",1
185222,"('hond', 'gebruiken')","('obj', 'conj')",1
185223,"('en', 'schattig')","('nsubj', 'ROOT')",1
185224,"('rotzooi', 'hebben')","('obj', 'conj')",1
185225,"('twee', 'kind')","('amod', 'ROOT')",2
185226,"('Antony', 'leren')","('obj', 'ROOT')",1
185227,"('maat', 'kennen')","('obj', 'xcomp')",1
185228,"('nieuw', 'maat')","('amod', 'obj')",1
185229,"('Antony', 'verhuizen')","('nsubj', 'ROOT')",1
185230,"('zand', 'zitten')","('nsubj', 'xcomp')",1
185231,"('heel', 'honger')","('amod', 'obj')",1
185232,"('fietssleutel', 'laten')","('obj', 'conj')",1
185233,"('plas', 'oplopen')","('obj', 'ROOT')",1
185234,"('diep', 'plas')","('amod', 'obj')",1
185235,"('kou', 'gaan')","('nsubj', 'conj')",1
185236,"('vies', 'beest')","('amod', 'ROOT')",1
185237,"('worden', 'rood')","('cop', 'ROOT')",2
185238,"('oog', 'rood')","('nsubj', 'ROOT')",2
185239,"('eenhoorn', 'steigren')","('nsubj', 'ROOT')",1
185240,"('zijn', 'schok')","('cop', 'xcomp')",1
185241,"('eenhoorn', 'maken')","('nsubj', 'ROOT')",1
185242,"('eenhoorn', 'pakt')","('nsubj', 'ROOT')",1
185243,"('huisdier', 'houden')","('obj', 'ROOT')",1
185244,"('restaurant', 'noemen')","('obj', 'ROOT')",1
185245,"('zijn', '26')","('cop', 'xcomp')",1
185246,"('succes', 'hebben')","('obj', 'ROOT')",2
185247,"('miljard', 'verdienen')","('obj', 'conj')",1
185248,"('crises', 'gaan')","('nsubj', 'ROOT')",1
185249,"('rozijn', 'Voeg')","('obj', 'ROOT')",2
185250,"('vijand', 'zijn')","('nsubj', 'conj')",2
185251,"('babydi', 'opvoeden')","('nsubj', 'conj')",1
185252,"('rustig', 'babydi')","('amod', 'nsubj')",1
185253,"('Ipod', 'hebben')","('obj', 'conj')",1
185254,"('ipod', 'krijgen')","('obj', 'ROOT')",1
185255,"('speler', 'willen')","('obj', 'conj')",2
185256,"('chatten', 'doen')","('nsubj', 'ROOT')",2
185257,"('poezen', 'Vind')","('obj', 'ROOT')",1
185258,"('pijlenzoeker', 'doen')","('obj', 'xcomp')",1
185259,"('beeld', 'hebben')","('obj', 'conj')",1
185260,"('groot', 'leefgebied')","('amod', 'conj')",1
185261,"('hoog', 'boom')","('amod', 'obj')",1
185262,"('super', 'winter')","('nsubj', 'ROOT')",1
185263,"('SCHAATSEN', 'kunnen')","('obj', 'ROOT')",1
185264,"('schaatsban', 'zijn')","('nsubj', 'ROOT')",1
185265,"('zomer', 'hebben')","('nsubj', 'ROOT')",1
185266,"('badge', 'verdienen')","('obj', 'ROOT')",1
185267,"('woord', 'typen')","('nsubj', 'ROOT')",1
185268,"('oud', 'typen')","('nsubj', 'ROOT')",1
185269,"('Hoeven', 'wachten')","('nsubj', 'ROOT')",1
185270,"('afkorting', 'leuk')","('nsubj', 'conj')",1
185271,"('vell', 'Pak')","('obj', 'ROOT')",1
185272,"('lucht', 'zitten')","('nsubj', 'conj')",1
185273,"('energie', 'meebrengen')","('obj', 'ROOT')",1
185274,"('volwasenen', 'kennen')","('nsubj', 'ROOT')",1
185275,"('reden', 'geven')","('obj', 'conj')",1
185276,"('abonnement', 'willen')","('obj', 'conj')",1
185277,"('buitenlucht', 'nodig')","('obj', 'conj')",1
185278,"('menukaart', 'krijgen')","('obj', 'ROOT')",1
185279,"('skiles', 'hebben')","('obj', 'ROOT')",1
185280,"('moeder', 'skiet')","('nsubj', 'ROOT')",1
185281,"('klein', 'afdalinkjes')","('amod', 'obl')",1
185282,"('trainingkamp', 'zijn')","('nsubj', 'ROOT')",1
185283,"('die', 'uitgeven')","('nsubj', 'ROOT')",1
185284,"('dammen', 'bouwen')","('obj', 'xcomp')",1
185285,"('riviert', 'stilzetten')","('obj', 'xcomp')",1
185286,"('klein', 'riviert')","('amod', 'obj')",1
185287,"('oplossing', 'verzinnen')","('obj', 'ROOT')",1
185288,"('shirt', 'kochten')","('obj', 'ROOT')",1
185289,"('Cesar', 'zon')","('nsubj', 'ROOT')",1
185290,"('Cesar', 'horen')","('obj', 'ROOT')",1
185291,"('groot', 'rivier')","('amod', 'nsubj')",2
185292,"('groot', 'inktvis')","('amod', 'conj')",1
185293,"('zus', 'gebeten')","('obj', 'ROOT')",1
185294,"('oké', ""puppy's"")","('amod', 'ROOT')",1
185295,"('brood', 'legt')","('obj', 'ROOT')",3
185296,"('stuk', 'uitdoen')","('obj', 'conj')",1
185297,"('reep', 'leggen')","('obj', 'ROOT')",1
185298,"('rest', 'voetballen')","('obj', 'ROOT')",1
185299,"('regiotraining', 'hebben')","('obj', 'ROOT')",1
185300,"('vader', 'kopen')","('obj', 'xcomp')",1
185301,"('accu', 'doen')","('obj', 'ROOT')",1
185302,"('nieuw', 'accu')","('amod', 'obj')",1
185303,"('hulpje', 'vinden')","('obj', 'ROOT')",1
185304,"('tv', 'schoot')","('obj', 'ROOT')",1
185305,"('kind', 'bedenken')","('obj', 'conj')",1
185306,"('suc6', 'Gebruiken')","('obj', 'ROOT')",1
185307,"('vliegtuig', 'gaaf')","('nsubj', 'ROOT')",1
185308,"('vogel', 'dom')","('nsubj', 'ROOT')",1
185309,"('vliegtuig', 'domm')","('nsubj', 'ROOT')",1
185310,"('vogel', 'kort')","('nsubj', 'ROOT')",2
185311,"('Messie', 'vertellen')","('nsubj', 'ROOT')",1
185312,"('Lionel', 'zeggen')","('nsubj', 'ROOT')",2
185313,"('multiplayerspellen', 'doen')","('obj', 'conj')",1
185314,"('pen', 'Raak')","('obj', 'ROOT')",1
185315,"('truc', 'doordraaien')","('obj', 'ccomp')",1
185316,"('zijn', 'stormden')","('cop', 'ROOT')",1
185317,"('keuken', 'liepen')","('obj', 'conj')",1
185318,"('auto', 'stappen')","('nsubj', 'conj')",1
185319,"('boterham', 'aten')","('obj', 'conj')",1
185320,"('klaargemaakt', 'boterham')","('amod', 'obj')",1
185321,"('bomvol', 'mens')","('amod', 'nsubj')",1
185322,"('concert', 'superleuk')","('nsubj', 'ROOT')",1
185323,"('gewoon', 'straat')","('amod', 'obl')",1
185324,"('ronddollen', 'kunnen')","('obj', 'ROOT')",1
185325,"('vaas', 'stoot')","('obj', 'conj')",1
185326,"('voedsel', 'afwachten')","('obj', 'xcomp')",1
185327,"('territorium', 'hebben')","('obj', 'ROOT')",4
185328,"('dierentuin', 'speciaal')","('nsubj', 'ROOT')",1
185329,"('ander', 'activiteit')","('amod', 'obl')",1
185330,"('lang', 'paardenstaart')","('amod', 'obj')",2
185331,"('blond', 'paardenstaart')","('amod', 'obj')",1
185332,"('zijn', 'modeontwerpster')","('cop', 'ROOT')",2
185333,"('Frambola', 'vriendin')","('nsubj', 'ROOT')",1
185334,"('maximaal', 'uurt')","('amod', 'obj')",1
185335,"('kind', 'raad')","('obj', 'ROOT')",1
185336,"('eilandbewoner', 'bang')","('nsubj', 'ROOT')",1
185337,"('varkent', 'eten')","('obj', 'xcomp')",1
185338,"('goud', 'appel')","('amod', 'obl')",2
185339,"('appel', 'liggen')","('nsubj', 'ccomp')",2
185340,"('goud', 'appel')","('amod', 'nsubj')",1
185341,"('appel', 'zoeken')","('obj', 'xcomp')",1
185342,"('goud', 'appel')","('amod', 'obj')",8
185343,"('kaart', 'pakken')","('obj', 'conj')",1
185344,"('Emma', 'schrijven')","('nsubj', 'ROOT')",1
185345,"('brief', 'plakken')","('obj', 'ROOT')",1
185346,"('Kim', 'staan')","('nsubj', 'ccomp')",1
185347,"('Babyzee', 'gaan')","('nsubj', 'ROOT')",1
185348,"('uurt', 'varen')","('nsubj', 'ROOT')",1
185349,"('hoi', 'meneer')","('amod', 'obl')",1
185350,"('Tamara', 'zeggen')","('nsubj', 'ROOT')",1
185351,"('Roodkapje', 'zien')","('obj', 'ROOT')",3
185352,"('goed', 'plan')","('amod', 'obl')",1
185353,"('hoi', 'mevrouw')","('amod', 'iobj')",1
185354,"('uurt', 'vliegen')","('obj', 'xcomp')",1
185355,"('piepklein', 'appel')","('amod', 'obj')",1
185356,"('groot', 'land')","('amod', 'obl')",2
185357,"('goud', 'liggen')","('nsubj', 'ccomp')",1
185358,"('winkelt', 'komen')","('obj', 'xcomp')",1
185359,"('appel', 'hebben')","('obj', 'xcomp')",1
185360,"('Emma', 'halen')","('nsubj', 'ROOT')",1
185361,"('Tamara', 'vragen')","('nsubj', 'ROOT')",2
185362,"('Emma', 'komen')","('nsubj', 'ccomp')",1
185363,"('zijn', 'zakgeld')","('cop', 'ccomp')",1
185364,"('appel', 'gaven')","('obj', 'ROOT')",1
185365,"('draak', 'verdwijnen')","('nsubj', 'conj')",1
185366,"('eilandbewoner', 'leven')","('nsubj', 'conj')",1
185367,"('man', 'lopen')","('nsubj', 'xcomp')",1
185368,"('beer', 'gaan')","('obj', 'conj')",1
185369,"('beer', 'pandabeer')","('obj', 'conj')",1
185370,"('meneer', 'rijk')","('nsubj', 'ROOT')",1
185371,"('computer', 'instellen')","('obj', 'ROOT')",1
185372,"('ding', 'verzinnen')","('obj', 'xcomp')",2
185373,"('leuker', 'doen')","('nsubj', 'ROOT')",1
185374,"('kamp', 'leuk')","('nsubj', 'ccomp')",1
185375,"('schoolkamp', 'hopen')","('obj', 'ROOT')",1
185376,"('keer', 'uitlaten')","('obj', 'ROOT')",1
185377,"('hond', 'luisteren')","('obj', 'ROOT')",1
185378,"('glas', 'viel-')","('nsubj', 'ROOT')",1
185379,"('Gilles', 'zeggen')","('nsubj', 'ROOT')",1
185380,"('Miranda', 'zeggen')","('obj', 'ROOT')",1
185381,"('gen', 'Wil')","('obj', 'ROOT')",1
185382,"('pleister', 'doe')","('obj', 'ROOT')",1
185383,"('zijn', 'end')","('cop', 'conj')",1
185384,"('ongezond', 'water')","('amod', 'obl')",1
185385,"('mens', 'verzamelen')","('nsubj', 'ROOT')",1
185386,"('familie', 'werken')","('nsubj', 'ROOT')",1
185387,"('staart', 'volgen')","('obj', 'ROOT')",1
185388,"('poezen', 'lopen')","('obj', 'ROOT')",1
185389,"('Sint', 'vallen')","('nsubj', 'conj')",2
185390,"('Sint', 'gaan')","('obj', 'ROOT')",1
185391,"('piet', 'tilen')","('nsubj', 'ROOT')",1
185392,"('Sinterklaas', 'tilen')","('obj', 'ROOT')",1
185393,"('week', 'maken')","('obj', 'conj')",1
185394,"('gezellig', 'week')","('amod', 'obj')",1
185395,"('Sint', 'bezig')","('nsubj', 'ROOT')",3
185396,"('eten', 'Rikkie')","('obj', 'conj')",2
185397,"('lievelingsvis', 'haai')","('nsubj', 'ROOT')",2
185398,"('goudvis', 'oud')","('nsubj', 'ROOT')",2
185399,"('zijn', 'rumoerig')","('cop', 'ROOT')",2
185400,"('broer', 'sterven')","('nsubj', 'ROOT')",1
185401,"('zijn', 'sterven')","('cop', 'ROOT')",3
185402,"('Dali', 'vervanger')","('nsubj', 'ROOT')",1
185403,"('Salvador', 'leven')","('nsubj', 'ROOT')",1
185404,"('park', 'open')","('nsubj', 'conj')",1
185405,"('snijbonen', 'eten')","('obj', 'ROOT')",1
185406,"('zijn', 'Powerstick')","('cop', 'ROOT')",1
185407,"('eten', 'uitgekozen')","('obj', 'ROOT')",1
185408,"('zombie', 'doodmaken')","('nsubj', 'ROOT')",1
