lemma,pos,freq
tuinieren,NOUN,3
Zomer,NOUN,24
dagelijks,ADJ,77
kledingwinkel,NOUN,37
Luka,PROPN,22
Milan,PROPN,144
nerf,NOUN,28
Transformers,PROPN,2
Cartoon,PROPN,6
Network,PROPN,10
Netflix,PROPN,10
dierentuinbeheerder,NOUN,3
Scott,PROPN,13
Ted,PROPN,37
mummie,NOUN,127
snoot,NOUN,1
Hahaha,NOUN,12
yo,INTJ,14
gamer,NOUN,26
sleuren,VERB,58
Puo,PROPN,1
houthakken,VERB,20
woon,NOUN,4
varkensboerderij,NOUN,1
gear,NOUN,1
Rense,PROPN,1
killed,PROPN,2
HEROBRINE,PROPN,1
verschillend,VERB,53
800,NUM,21
jammere,ADJ,11
doodgaat,VERB,10
glinsteren,VERB,22
ebola,NOUN,18
D1,NOUN,20
kampioenswedstrijd,NOUN,23
9-0,SYM,22
Woudrichem,PROPN,1
D2,PROPN,24
waterspellen,NOUN,3
Praat,VERB,10
Mimi,PROPN,25
Juli,PROPN,5
Chieva,PROPN,2
Ranie,NOUN,1
Mieka,PROPN,2
mistie,NOUN,2
hondencursus,NOUN,7
nee,VERB,46
Thies,PROPN,59
Mette,PROPN,59
flyer,NOUN,11
klieren,VERB,33
Adelheid,PROPN,6
dankjewel,NOUN,70
Clash,SYM,26
Nigeria,PROPN,14
afbouwen,VERB,9
Auto's,NOUN,26
grrr,ADJ,8
Harold,PROPN,21
boxtrollen,NOUN,4
kerelt,NOUN,1
stapel,NOUN,40
Boxtrollen,DET,1
gemeen,ADJ,326
troepzooibabie,NOUN,1
kunstworkshop,NOUN,10
Romain,PROPN,8
tamponneren,VERB,6
tikker,PROPN,62
kon.,VERB,78
tentoonstellen,VERB,10
tentoonstelling,NOUN,41
kkkkkk,NOUN,1
Amerigo,PROPN,164
Stalpiet,PROPN,1
Stalpiet,NOUN,1
griep,NOUN,19
Paardengriep,PROPN,1
legt,VERB,24
Loena,PROPN,91
Noska,NOUN,2
Diba,PROPN,2
Facetime,PROPN,6
neppistolen,NOUN,3
neppe,ADJ,19
rubberen,ADJ,6
diepte,NOUN,10
Surfers,NOUN,1
graffitispui,NOUN,1
Class,SYM,6
dock,NOUN,1
Blitz,PROPN,5
brigade,NOUN,6
concentratie,NOUN,32
wereldoriëntatie,NOUN,14
uitslag,NOUN,78
misbruik,NOUN,48
vertrouwelijk,ADJ,2
let,ADJ,7
noodsituatie,NOUN,10
dergelijk,ADJ,33
Sjantal,PROPN,1
Valer,PROPN,1
baant,NOUN,7
borstcrawl,NOUN,18
sprinten,NOUN,5
welkom,NOUN,54
Oefen,VERB,9
taalhuiswerk,NOUN,1
Boaz,PROPN,23
vreemd,NOUN,17
grof,ADJ,40
gewrichtspijn,NOUN,1
ingeslapen,VERB,17
Hondensnoep,PROPN,1
ja,NOUN,9
wanhopigheid,NOUN,1
discrimineren,VERB,13
beledigen,VERB,16
cabine,NOUN,26
landingbaan,NOUN,9
verstpen,VERB,101
rijmp,NOUN,8
piet,PROPN,34
verstopt,VERB,18
computerspel,NOUN,40
World,PROPN,71
Tanks,NOUN,16
klim,NOUN,36
terugvaarlen,VERB,2
werphengel,NOUN,6
ontwikkeling,NOUN,50
dab,ADJ,1
moord-,SYM,1
geweld-,SYM,1
bloedspellet,NOUN,1
thema,NOUN,111
wetenschapper,NOUN,37
Osman,PROPN,3
Lowie,PROPN,1
trilie,NOUN,4
Trilie,NOUN,4
ste,ADJ,8
aar,NOUN,13
spong,PROPN,2
Trilie,PROPN,3
Vlug,ADJ,7
trillie,NOUN,1
Reddingsdiploma,PROPN,1
luiwammes,SYM,1
pit,SYM,3
waker,NOUN,40
voeg,VERB,69
Verwarm,VERB,35
Smakelijk,ADJ,21
Ken,VERB,31
Basjaa,ADV,1
elijluuen,ADJ,1
hufe,NOUN,1
f,NOUN,26
Basku,PROPN,1
Drueoi,PROPN,1
enken,VERB,1
Badja,NOUN,1
druf,PROPN,2
Basjau,PROPN,1
oten,PROPN,1
lijlaasyer,PROPN,1
erjaa,NOUN,1
Busjae,PROPN,1
lijlage,NOUN,1
Drufu,PROPN,1
Bjasaja,PROPN,1
Drufore,PROPN,1
Busju,PROPN,1
laae,ADJ,1
ndufol,PROPN,1
Mijne,PROPN,3
Basja,PROPN,1
Lij,PROPN,1
hot,ADJ,20
busjue,PROPN,1
Drufolen,PROPN,1
Lijlagen,PROPN,1
Pap,ADV,30
Henschoten,PROPN,1
Hanna,PROPN,41
Hanne,PROPN,3
Hensschotenmeer,PROPN,1
Daniël,PROPN,43
O.,PROPN,26
Pap,PROPN,8
kooit,NOUN,89
fatsoen,NOUN,2
Marit,PROPN,76
C1a,PROPN,1
VLC,PROPN,1
Swetta,PROPN,4
swetta,PROPN,2
discofeest,NOUN,10
negeren,VERB,36
waarschuwen,VERB,62
bewijs,NOUN,40
meelokt,VERB,1
betrappen,VERB,53
dansle,NOUN,35
afsluiting,NOUN,48
Dominique,PROPN,9
Ivo,PROPN,25
Maurice,PROPN,26
Stef,PROPN,90
Rowan,PROPN,24
Jowany,PROPN,5
Chucky,PROPN,27
Saw,PROPN,3
Jennifer,PROPN,35
putt,NOUN,2
opengemaken,VERB,1
wond,NOUN,123
weggestuurd,VERB,1
W8,SYM,216
deskundig,ADJ,14
Grapje,SYM,14
belijven,VERB,9
oudjaarsdag,NOUN,1
jaaraftelling,NOUN,1
aftellen,VERB,26
5-3,SYM,35
uitgestorven,VERB,19
vrouwt,NOUN,61
expressie,NOUN,2
love,SYM,82
school,SYM,4
eets,NOUN,2
uittypen,VERB,32
opstarten,VERB,39
College,NOUN,3
paardenwagen,NOUN,2
Lana,PROPN,69
feestlicht,NOUN,1
daar,SCONJ,112
buigen,VERB,35
appelkoek,NOUN,1
hoezo,VERB,13
rookten,VERB,5
ïnformeren,VERB,7
cheque,NOUN,8
boemmmm,NOUN,2
Plets,PROPN,1
gastank,NOUN,2
Hmmmm,PROPN,4
Snicker,PROPN,1
Kitkat,ADV,1
snerttok,NOUN,2
Ruimteman,PROPN,1
Heey,SYM,4
ruimtekikker,NOUN,2
spring,NOUN,86
mazzel,NOUN,24
Ende,NOUN,8
Snoepie,PROPN,16
mauwen,VERB,6
snoeppot,NOUN,6
bedaeken,VERB,73
kattengroep,NOUN,2
zwerfkatt,NOUN,7
Snoepie,NOUN,39
Snoephappen,PROPN,1
poesje,NOUN,81
Sneeuwvlok,PROPN,1
rozentuin,NOUN,3
deden,VERB,111
snoepie,NOUN,4
sneeuwvlok,PROPN,1
kt,NOUN,2
kerstdiner,NOUN,99
ertussen,ADV,26
poffert,NOUN,33
buitenhuis,NOUN,1
ketel,NOUN,19
slakkenlijm,ADJ,1
konijnenkeutel,NOUN,2
paddensnoer,PROPN,1
wc-water,NOUN,1
onthoud,VERB,31
allergroot,ADJ,23
blunder,NOUN,10
aller,DET,8
1751,NUM,1
Yenke,PROPN,1
doudel,PROPN,1
Pec,NOUN,1
Zwolle,PROPN,48
versus,ADP,12
Pec,PROPN,6
2-8,SYM,1
Rusnák,PROPN,4
1500,NUM,13
hiellen,VERB,1
huldiging,NOUN,11
sjaal,NOUN,84
en/of,CCONJ,64
belachelijk,ADJ,87
Tygo,PROPN,53
V.V.,PROPN,8
Ameide,PROPN,68
Peursum,PROPN,1
9:1,NUM,1
EERSTE,PROPN,1
Buitenspelen,NOUN,10
Buitenspelen,PROPN,2
bot,VERB,20
oertijd,NOUN,19
oertijdmuseum,NOUN,1
hendel,NOUN,40
tijdmachine,NOUN,135
diplodorus,NOUN,1
spoor,NOUN,172
schudden,VERB,66
triceratop,NOUN,2
carnotaurus,PROPN,3
trodon,PROPN,1
T-rex,SYM,9
T-rex,PROPN,1
afschudden,VERB,7
teleporteerden,VERB,1
Julianatoren,PROPN,14
live,PROPN,6
selfie,NOUN,16
molenaar,NOUN,68
215,NUM,6
smeren,VERB,81
meel,ADJ,14
Snot,PROPN,5
Shampoo,PROPN,6
WhatsApp,SYM,23
Habbo,PROPN,18
Instagram,PROPN,4
rollator,NOUN,27
ontvangen,VERB,40
dog,PROPN,10
Dog,PROPN,8
kleurboek,NOUN,14
aun,NOUN,1
1980,NUM,9
LEGO-treinen,NOUN,1
20-11-14,SYM,1
07.45,NUM,1
Rijksmuseum,PROPN,33
gek,NOUN,26
Xander,PROPN,8
tekenspull,NOUN,7
Duck-dubbelpocket,PROPN,1
pesten,NOUN,5
Tenerife,PROPN,11
kijker,NOUN,13
schilderij,NOUN,136
passer,NOUN,2
tekenblok,NOUN,6
map,NOUN,45
rondvaart,NOUN,29
Sylvie,PROPN,59
Mariska,PROPN,27
Iris,PROPN,167
bewust,ADJ,7
Melvin,PROPN,52
Espen,PROPN,10
Yoran,PROPN,7
Younes,PROPN,7
Sytze,PROPN,6
rondvaartboot,NOUN,10
aantekening,NOUN,5
vertelen,VERB,76
ligplaats,NOUN,1
Juf,NOUN,143
voorop,ADV,32
chicie,NOUN,1
tegenover,ADP,100
karachtig,NOUN,1
vrouwelijk,ADJ,13
gids,NOUN,76
naametiket,NOUN,1
schipafdeling,NOUN,1
scheepafdeling,NOUN,1
scheepsmodelen,NOUN,1
scheepsmodel,NOUN,1
porseleinen,NOUN,1
3D-kijkdoos,SYM,1
instrument,NOUN,74
pistooltje,NOUN,2
speerachtig,ADJ,1
Nachtwacht,PROPN,26
messteek,NOUN,1
omdat-ie,NOUN,1
duivel,NOUN,61
kopie,NOUN,3
schuttersclub,NOUN,1
portret,NOUN,11
Andries,PROPN,5
Bicker,PROPN,2
Adriaan,PROPN,28
Andrieszoon,PROPN,1
poppenhuis,NOUN,16
kerkachtig,ADJ,1
afdeling,NOUN,22
vuuralamander,NOUN,2
adder,NOUN,9
havik,PROPN,6
ingangszaal,NOUN,1
balie-achtig,ADJ,1
rondleider,PROPN,1
rondleiden,VERB,13
Letter,NOUN,1
love,PROPN,4
Museum,NOUN,10
lingo,NOUN,1
gedroomd,VERB,11
Lianne,PROPN,29
Michelle,PROPN,41
rondvertellen,VERB,6
nieuws,ADJ,20
krantenartikelen,NOUN,1
Syrisch,ADJ,2
11.000,NUM,4
handbalster,NOUN,1
VOC,PROPN,4
lenig,ADJ,83
Shirley,PROPN,52
tienjarig,ADJ,1
koemelk,NOUN,1
voorstel,VERB,13
Zwarte,ADJ,18
traditie,NOUN,51
neger,NOUN,10
koptelefoon,NOUN,51
Giro,PROPN,14
555,PROPN,6
Wokky,PROPN,4
afbranden,VERB,29
Musselkanaal,PROPN,4
nu.nl,SYM,1
Jeugdjournaal,PROPN,4
555,NUM,10
lijst,NOUN,79
meld,VERB,7
Ranger,PROPN,2
Hannelore,PROPN,3
binnenland,NOUN,8
ofzo,SYM,46
toegeven,VERB,28
klim-,SYM,4
en-speeltoestellen,NOUN,1
barbiehuis,VERB,1
Probeer,VERB,86
Gebruik,NOUN,18
Lieve,NOUN,39
zag,VERB,80
rie,NOUN,30
ijzerdraad,NOUN,11
stuiterding,NOUN,1
vogelt,NOUN,60
inladen,VERB,18
tanken,PROPN,1
laadbak,NOUN,2
zeug,NOUN,30
6b,NUM,16
allermooist,NOUN,1
Lyon,PROPN,2
snelweg,NOUN,73
autoweg,NOUN,6
beklimmen,VERB,45
finale,NOUN,239
Austalië,PROPN,2
gracht,NOUN,50
Keizersgracht,PROPN,1
prinsengracht,PROPN,2
Herengracht,PROPN,2
Tassen,NOUN,1
jass,NOUN,29
Leerzame,NOUN,19
concert,NOUN,177
One,SYM,90
Direction,SYM,49
fan,ADJ,24
Zayn,PROPN,28
Liam,PROPN,39
Louise,PROPN,32
Naill,PROPN,3
Direction,PROPN,33
uitverkopen,VERB,20
Kiss,PROPN,2
You,PROPN,13
way,SYM,5
or,SYM,13
another,SYM,1
Teenage,SYM,1
One,PROPN,35
berich,NOUN,114
Matthijs,PROPN,39
bling,NOUN,4
bling-man,NOUN,1
Jammie,PROPN,2
Elma,PROPN,3
slaaphok,PROPN,3
verbinden,VERB,24
buis,NOUN,95
Ademen,VERB,2
Mik,PROPN,28
helium,NOUN,4
piepstem,NOUN,12
Owen,PROPN,36
Sander,PROPN,121
Andy,PROPN,22
Roze,ADJ,14
Bab,PROPN,3
Rennen,VERB,39
Waffen,VERB,1
Sterren,NOUN,8
TVO,NOUN,1
pbents,VERB,1
pompoen,NOUN,33
optreken,VERB,1
zelfeen,ADV,1
egel,NOUN,121
meidenspel,NOUN,1
boerderijdier,NOUN,8
e,ADV,13
Zwijndrecht,PROPN,7
één,ADV,17
bovenin,ADP,23
sandwiche,NOUN,3
brownie,NOUN,26
muffins,NOUN,13
08:30,NUM,3
gedicht,NOUN,138
taaitaaipoppe,NOUN,1
geurkaars,NOUN,1
diezelfde,DET,33
Loan,NOUN,2
Lexa,PROPN,2
staand,ADJ,10
illegaal,ADJ,112
tipitenten,NOUN,1
wigwam,NOUN,10
drietand,PROPN,1
totempal,NOUN,8
intrekken,VERB,13
darop,NOUN,1
Adol,PROPN,1
denkt,VERB,9
kwetteren,VERB,2
receptie,NOUN,34
skies,NOUN,1
stoeltjeslift,NOUN,2
sleeplift,NOUN,4
gondel,NOUN,9
Mias,PROPN,1
Frööd,NOUN,1
zometeen,NOUN,4
Ah,INTJ,25
babygiraf,NOUN,1
kuiken,PROPN,3
kuiken,NOUN,131
KoKO,ADJ,1
Verdwaald,VERB,4
Leven,VERB,33
chocolademunt,NOUN,19
knutselding,NOUN,5
06.00,NUM,13
eider,NOUN,2
afrennen,VERB,15
motorcross,NOUN,26
kanoën,VERB,11
stroom,NOUN,164
opwaarts,ADJ,2
heuvelt,NOUN,3
omzetten,VERB,59
som,NOUN,49
uitrekenen,VERB,30
ro,NOUN,15
exploderen,VERB,17
Kerstplaza,PROPN,1
misselijk,ADJ,109
Wars,PROPN,39
uitzetten,VERB,99
oneerlijk,ADJ,61
laserstral,NOUN,4
hooidoolhof,NOUN,1
karre,NOUN,7
maïsvelden,NOUN,3
oogmeting,NOUN,3
afzakken,VERB,7
brillenzaak,NOUN,2
wazig,ADJ,14
brill,NOUN,2
Anders,PROPN,5
schijven,VERB,57
beor,VERB,18
Lynxen,PROPN,1
coole,ADJ,85
wan,NOUN,26
bijverdienen,VERB,6
eindfeest,NOUN,11
J.,PROPN,15
Pepein,PROPN,2
Joost,PROPN,199
Mase,PROPN,5
barstte,VERB,32
gevat,VERB,5
Uur,NOUN,3
rot,NOUN,54
Kreng,PROPN,1
Maike,PROPN,21
Bink,PROPN,29
mooiheid,NOUN,3
kreng,NOUN,6
schold,VERB,17
tenzij,SCONJ,97
Klieren,VERB,1
humeur,NOUN,22
spijt,VERB,24
Rinneke,PROPN,1
fietsenstalling,NOUN,40
weggefietsen,VERB,1
paad,NOUN,28
vriendinnet,NOUN,100
Broertjes/zusjes,NOUN,1
wurgen,VERB,22
afhalen,VERB,18
lijm,VERB,2
flauwgevallen,VERB,14
soeplepel,NOUN,1
deeg,NOUN,116
vetbol,NOUN,4
tramrijd,VERB,1
Fifa,PROPN,139
t/m,ADJ,74
voetbalspel,NOUN,29
landen,NOUN,40
Ahmed,PROPN,4
Jayden,PROPN,13
ds,PROPN,29
speeltoestel,NOUN,36
restauran,NOUN,30
zandbakak,NOUN,3
wandelroute,NOUN,5
busritt,NOUN,2
Poes,PROPN,221
typten,VERB,37
dat.,SYM,12
flauwekul,NOUN,20
suc6,SYM,73
spellingsfout,NOUN,49
uitschrijven,VERB,12
doorheen,ADP,141
3,PROPN,16
rekenboek,NOUN,15
lesgijven,VERB,1
collega,NOUN,75
koffiekamer,NOUN,5
kraalt,NOUN,5
eikel,NOUN,51
dop,NOUN,35
scha,SYM,2
fietstocht,NOUN,18
Lummeltje,VERB,1
Hmm,INTJ,7
tekencontrole,NOUN,4
8.00,NUM,8
Oorlogsmuseum,PROPN,7
knakworst,NOUN,37
luistertocht,NOUN,1
blokhut,NOUN,49
Griezelig,ADJ,3
wekken,VERB,30
Documentaire,ADJ,1
Beberwerhe,NOUN,1
gekropen,VERB,13
Bedroefd,PROPN,1
Spelen,NOUN,1
buldogs,PROPN,6
Puppy,NOUN,40
Francina,PROPN,7
t'is,PROPN,1
weert,NOUN,36
hockeybal,NOUN,20
dolk,NOUN,18
hakbijl,NOUN,7
Kars,PROPN,11
Aimane,PROPN,1
boekenkast,NOUN,46
WillemAlexander,PROPN,12
Cobrastijl,PROPN,1
meert,NOUN,29
Erin,PROPN,19
flessenvoetbal,NOUN,5
hondensnoep,NOUN,65
Ochtends,PROPN,20
Webespiet,PROPN,1
teke,PROPN,1
huispiet,NOUN,60
tek,PROPN,1
iede,VERB,1
huis,PROPN,17
onderzoeken,VERB,169
grece,NOUN,1
geschminkt,VERB,17
stom,NOUN,34
Oudere,ADJ,20
woaan,VERB,16
relaxen,VERB,44
haaienvanger,NOUN,1
Vergelijk,ADJ,1
metert,NOUN,2
gevangen,VERB,2
Zwem,NOUN,2
Vakantie,NOUN,5
opladen,VERB,25
zeemeerminnen,NOUN,4
Olga,PROPN,19
Rosaidy,PROPN,4
Aaaah,PROPN,13
machtig,ADJ,42
Rosaidy,ADV,1
bukken,VERB,28
rooi,NOUN,5
zangeres,NOUN,82
karaoke,PROPN,1
Lisanne,PROPN,52
kleed,VERB,26
hollen,NOUN,6
Uitleg,PROPN,3
Memory,VERB,1
dezelfde,ADJ,129
Regels,NOUN,3
gluren,VERB,6
verliezer,NOUN,5
Doel,NOUN,3
spelol,NOUN,4
Rothond,NOUN,1
Mijne,NOUN,15
nijd,NOUN,1
hierna,ADV,17
vals,PROPN,6
nijdig,ADJ,10
smileys,NOUN,24
bolle,NOUN,40
intoets,NOUN,14
paardje,NOUN,41
overdekken,VERB,21
vleesje,NOUN,2
vergunning,NOUN,18
Snufs,PROPN,1
Snuf,PROPN,81
omkeek,VERB,2
kwispelend,ADJ,3
Romeo,PROPN,16
Kulia,PROPN,1
1935,NUM,5
Wiliam,PROPN,2
Shakespeare,PROPN,1
baseren,VERB,7
waaronder,ADV,39
opera,NOUN,4
bellinien,PROPN,1
Bernstein,PROPN,1
Westside,PROPN,1
Story,PROPN,15
componist,NOUN,4
liefdesdrama,NOUN,1
Berlia,PROPN,1
Tsjaikorski,NOUN,1
prokojev,NOUN,1
aanvankelijk,ADJ,1
Prokofjev,PROPN,1
suite,NOUN,2
basis,NOUN,76
balletmuziek,NOUN,1
geliefd,ADJ,14
Hellen,PROPN,1
kpuunr,ADJ,1
Miska,NOUN,1
kerstverhaal,NOUN,6
Knus,PROPN,1
appartement,NOUN,62
kijkplekek,NOUN,1
Alice-in-Wonderland-doolhof,PROPN,1
ruimtevaart,NOUN,5
gaspedaal,NOUN,6
Circus,NOUN,32
vij,PROPN,1
achterneef,NOUN,18
Romon,PROPN,1
Staande,NOUN,1
loonbedrijf,PROPN,1
Haksrs,NOUN,1
kaon,NOUN,2
1-3,SYM,21
1-4,SYM,13
Goal,PROPN,15
ver-,SYM,7
loren,PROPN,1
cm,SYM,141
sniklen,NOUN,1
Ewin,PROPN,1
0-0,SYM,50
Rotterdam,PROPN,161
Psn,NOUN,1
hurren,NOUN,1
jam-,SYM,1
mer,PROPN,2
Willemsen,PROPN,3
stormt,VERB,48
irri,NOUN,3
trrr,PROPN,3
kachel,NOUN,64
neerleggen,VERB,61
schuimp,NOUN,13
chocolaat,NOUN,16
acrobaten,VERB,5
leeuwentemmer,NOUN,27
Apen,NOUN,63
rakethond,NOUN,2
hondraket,NOUN,1
plasgeweer,NOUN,1
Droolom,PROPN,1
ijzertand,NOUN,1
kizer,NOUN,1
kleed,NOUN,92
Truus,PROPN,67
rijn,VERB,84
schakel,NOUN,7
á,CCONJ,3
pekinees,NOUN,3
Misty,PROPN,21
kangaroes,NOUN,1
zwijg,ADJ,1
Schimmeltje,PROPN,2
maaken,VERB,22
uitstrooien,VERB,6
Erica,PROPN,5
vriendinnen,NOUN,1
Hanenberg,PROPN,1
Tyreesha,PROPN,1
Sherida,PROPN,1
Lousillede,PROPN,1
BFF's,PROPN,6
xo-xo-xo,PROPN,1
vechtsport,NOUN,33
Gr.,PROPN,19
Marije,PROPN,20
blaf,NOUN,90
hondenjaar,NOUN,8
og,PROPN,40
wrm,NOUN,51
invloed,NOUN,116
Fredrika,PROPN,1
kleintje,NOUN,36
m&m's,ADJ,2
bazig,ADJ,6
opblazen,VERB,29
8),SYM,11
00:00,NUM,11
baar,ADJ,5
ruizen,VERB,2
overloop,NOUN,6
wegjagen,VERB,36
social,PROPN,34
gwn,PRON,9
spelfouot,NOUN,17
vergezocht,VERB,1
Tanki,PROPN,24
RT,PROPN,2
weblog,NOUN,1
Youtubekanaal,PROPN,6
gwnan,PROPN,3
lawl,ADJ,1
laughing,SYM,4
out,SYM,22
Loud,SYM,2
spellingles,NOUN,2
woorden/,PROPN,2
Gr,PROPN,14
w,NOUN,48
for,SYM,19
waiten,VERB,1
K,SYM,18
okay,PROPN,1
nvm,SYM,1
never,SYM,8
mind,SYM,4
Rofl,PROPN,1
rolling,SYM,1
floor,SYM,1
Gtg,NOUN,1
go,SYM,60
Brb,SYM,2
right,SYM,32
back,SYM,50
spellejes,NOUN,1
paarden-Playmobil,NOUN,1
oole,NOUN,1
Schöp,PROPN,11
tollen,VERB,8
bokspringen,VERB,4
relaxed,VERB,2
leeren,NOUN,1
uitsloven,VERB,7
stoeprand,VERB,3
trucs,NOUN,52
schuw,ADJ,11
eergistear,ADV,3
Nóewel,PROPN,1
zuur,NOUN,19
elfendrank,NOUN,1
Capri,PROPN,2
Sunn,PROPN,1
peer,NOUN,32
Mango,PROPN,10
sinaasappel,NOUN,34
wél,DET,1
neptelefoont,ADJ,2
skatebaan,NOUN,46
speelding,NOUN,7
speeldinge,NOUN,1
Poppen,NOUN,5
Barbie,PROPN,34
poppenkleert,NOUN,2
Dani,PROPN,45
97,NUM,4
miljard,NOUN,41
dani's,NOUN,1
blessure,NOUN,41
integendeel,ADV,13
gescout,VERB,18
NK,NOUN,25
lounge,ADJ,1
corner,NOUN,55
Lobde,VERB,1
Lahm,PROPN,5
Zidane,PROPN,7
lobje,NOUN,4
jellybeans,NOUN,3
diefstal,NOUN,13
Madelon,PROPN,21
dinget,NOUN,114
marsepein,AUX,1
superdier,NOUN,2
slechterik,NOUN,52
booby,ADJ,3
momo,ADJ,1
veho,NOUN,1
Kart,PROPN,57
kartonnen,ADJ,26
geschuift,NOUN,1
mangosau,NOUN,1
rijst,NOUN,58
vla,NOUN,21
schetsen,VERB,3
Superdieren,SYM,1
tutieteam,NOUN,1
superteam,NOUN,4
wraak,NOUN,74
Madelons,PROPN,1
typecursus,NOUN,15
Lente,PROPN,3
Wu,PROPN,10
Ping,PROPN,13
Rose,PROPN,7
Rutger,PROPN,22
Floris,PROPN,63
Kes,PROPN,9
Jambo,PROPN,3
hoop,VERB,6
te,PROPN,5
sensatie,NOUN,4
Butler,PROPN,8
oplichten,VERB,5
rendieren,NOUN,1
Zeldenraak,PROPN,2
rondneuzen,VERB,2
crimineel,ADJ,11
Fietsen,NOUN,58
bagagedrager,NOUN,4
achterop,ADV,60
verfrissen,VERB,8
zijwielen,NOUN,1
stroper,NOUN,262
mech,NOUN,1
meck,NOUN,2
aanhanger,NOUN,17
Wilhelmine,PROPN,10
ikhlasse,PROPN,1
Liz,PROPN,28
ikhlasse,NOUN,2
Paardrijdjuf,NOUN,1
Ikhasse,PROPN,1
Paardrijdjuf,ADJ,2
O,VERB,38
Egypte,PROPN,106
iemands,PROPN,16
fopbellen,VERB,1
stage,VERB,1
stage,NOUN,21
F.C.,PROPN,27
Britt,PROPN,196
wc's,NOUN,27
loser,NOUN,40
scholden,VERB,7
Loser,NOUN,4
loser,PROPN,1
zat,ADJ,122
kleineren,VERB,4
bovenste,ADJ,46
pannenkoekenpan,NOUN,3
minister,NOUN,22
slechtzien,VERB,11
sportclub,NOUN,26
aannemen,VERB,74
slechtziend,NOUN,4
aangepaste,VERB,2
sportmogelijkheid,NOUN,1
voorleggen,VERB,4
subsidie,NOUN,2
instructeur,NOUN,2
sportartikel,NOUN,1
normaol,NOUN,3
toelaten,VERB,10
verzoeken,VERB,8
slechtziend,VERB,5
hoogachtend,PROPN,1
Habiba,PROPN,1
Hunger,PROPN,14
arena,NOUN,17
mini,NOUN,18
F3,SYM,9
rukt,VERB,13
teleurstellen,VERB,64
Rence,PROPN,2
pietenzak,NOUN,4
Mama,NOUN,25
Rence,VERB,1
dankjewel,SYM,13
ldzakken,NOUN,1
eromheen,ADV,15
Rosanne,PROPN,26
ingeren,VERB,1
IS,AUX,31
inkomen,VERB,10
Mam,INTJ,25
opgaan,VERB,34
IS,PROPN,2
IS,NOUN,6
merkten,VERB,25
voetstapap,NOUN,81
IS,VERB,4
doodbang,NOUN,2
binnendringen,VERB,6
bijkans,ADV,1
IS,DET,2
enig,ADJ,113
kreeg,VERB,8
linsie,NOUN,1
Moest,AUX,21
Erge,NOUN,3
ëindigen,VERB,16
troosten,VERB,69
verlangen,VERB,10
spoorloos,ADJ,44
Kerst,PROPN,34
tweelingzusje,NOUN,11
LED-lampjes,NOUN,1
stralen,VERB,16
kribbetje,NOUN,1
sneeuwmuur,NOUN,1
Jojo,PROPN,12
ijsjeszaak,NOUN,2
omruilen,VERB,7
Hobby,NOUN,12
gymen,NOUN,4
Hobby's,NOUN,11
acro,PROPN,1
bankbal,NOUN,1
freerunnen,PROPN,11
ertegen,ADP,3
zieligssen,ADJ,4
blokfluiten,VERB,9
Nova,PROPN,37
Dolfijnenshow,PROPN,1
superhond,NOUN,28
zijn,DET,143
uitgepoept,VERB,3
s.,SYM,10
ollie,PROPN,11
Silvester,PROPN,4
Ollie,PROPN,30
terugzoeken,VERB,2
Felienen,NOUN,2
Floortje,PROPN,82
allermooi,ADJ,16
reuzenschildpad,NOUN,4
tropisch,ADJ,79
Gino,PROPN,90
tennisball,NOUN,12
trekspeel,NOUN,1
ukkiepukkiedieren,ADJ,2
Rare,ADJ,14
circus-,SYM,2
horror,SYM,6
Renz,PROPN,19
straalmotor,NOUN,36
bommen,VERB,2
natuur,PROPN,2
Baloo,PROPN,1
Bear,PROPN,1
Borne,PROPN,28
Luuki,PROPN,1
es,PROPN,7
diepzeeoorlog,NOUN,1
huis/grot,PROPN,1
wereld/zee,PROPN,1
doodskopop,NOUN,1
scharawmaster,NOUN,1
sssst,PROPN,2
SCHARAWMASTER,PROPN,1
ïnspireren,VERB,9
buitenmens,ADJ,6
afhangen,VERB,62
onmiddellijk,ADJ,15
bijzonder,NOUN,2
troonswisseli,NOUN,1
Máxima,PROPN,20
koninginn,NOUN,9
kroonjuwelen,NOUN,1
macht,NOUN,72
Denzel,PROPN,13
dwerggeit,NOUN,1
sikken,NOUN,1
mekkeren,VERB,1
Sjors,PROPN,48
Diesel,PROPN,12
Binky,PROPN,31
Mooie,ADJ,45
Woonkamer,NOUN,3
doorschillen,VERB,1
uitleg,PROPN,1
andersom,PROPN,2
erachteraan,ADV,140
struikel,NOUN,1
verkeerslicht,NOUN,1
pons,SYM,1
Cavia,NOUN,18
piepend,ADJ,11
knaagdier,NOUN,13
rups,NOUN,28
rep,NOUN,4
zwan,NOUN,10
meeuw,NOUN,53
verheugd,ADJ,12
meebrengen,VERB,24
opstijgen,VERB,195
steelpiet,NOUN,2
Bestelde,VERB,1
wapenpiet,NOUN,1
AKA7S,NOUN,1
ton,NOUN,77
knuppelpiet,NOUN,1
clownpiet,NOUN,3
afvrolijken,VERB,5
juicht,VERB,7
waaron,NUM,1
heben,VERB,3
kakelen,VERB,3
bevruchten,VERB,8
babyvliegtuigjes,ADJ,1
vakje,NOUN,6
Voices,PROPN,7
hal,NOUN,87
speellokaal,NOUN,5
blog,NOUN,28
aankomende,ADJ,5
barbecueën,VERB,40
slaapfeest,NOUN,30
loomband,NOUN,20
Drievliet,PROPN,40
